,gender,international,gpa,gmat,work_exp,admission,major_0,major_1,major_2,race_-1,race_0,race_1,race_2,race_3,race_4,work_industry_0,work_industry_1,work_industry_2,work_industry_3,work_industry_4,work_industry_5,work_industry_6,work_industry_7,work_industry_8,work_industry_9,work_industry_10,work_industry_11,work_industry_12,work_industry_13
169,1,0,0.8355437665782494,0.7948717948717948,0.3333333333333333,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
170,0,1,0.8408488063660478,0.8076923076923077,0.6666666666666666,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
171,1,0,0.7877984084880637,0.782051282051282,0.6666666666666666,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
172,0,0,0.8620689655172413,0.8589743589743589,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
173,1,0,0.883289124668435,0.8205128205128205,0.3333333333333333,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
174,1,0,0.9098143236074271,0.8717948717948718,0.3333333333333333,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
175,1,1,0.8408488063660478,0.8589743589743589,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
176,1,1,0.9018567639257294,0.9615384615384616,0.4444444444444444,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
177,1,0,0.8594164456233422,0.7692307692307693,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
178,1,0,0.8859416445623342,0.8974358974358975,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
179,1,1,0.8726790450928382,0.8461538461538461,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,1,1,0.8063660477453581,0.8461538461538461,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
181,1,1,0.9018567639257294,0.8846153846153846,0.6666666666666666,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
182,1,1,0.7984084880636604,0.8589743589743589,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
183,1,0,0.9389920424403183,0.8974358974358975,0.5555555555555556,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
184,1,0,0.8567639257294429,0.9102564102564102,0.6666666666666666,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
185,1,1,0.8355437665782494,0.8333333333333334,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
186,0,0,0.8806366047745358,0.9358974358974359,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
187,1,0,0.9204244031830239,0.8846153846153846,0.7777777777777778,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
188,0,0,0.8726790450928382,0.7564102564102564,0.3333333333333333,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
189,1,0,0.8488063660477454,0.8846153846153846,0.5555555555555556,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
190,0,1,0.923076923076923,0.8589743589743589,0.5555555555555556,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
191,0,0,0.8328912466843502,0.7692307692307693,0.3333333333333333,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
192,1,1,0.9151193633952255,0.7948717948717948,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
193,1,0,0.8779840848806366,0.7948717948717948,0.3333333333333333,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
194,0,0,0.9549071618037136,0.8589743589743589,0.5555555555555556,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
195,1,0,0.9283819628647215,0.8974358974358975,0.6666666666666666,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
196,1,0,0.9575596816976127,0.8846153846153846,0.5555555555555556,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
197,1,0,0.8249336870026525,0.8333333333333334,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
198,1,1,0.8222811671087533,0.7435897435897436,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
199,1,1,0.8116710875331565,0.7948717948717948,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
200,1,1,0.843501326259947,0.8076923076923077,0.3333333333333333,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
201,1,0,0.8090185676392573,0.7307692307692307,0.8888888888888888,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
202,1,0,0.9151193633952255,0.8974358974358975,0.6666666666666666,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
203,0,1,0.8647214854111406,0.8076923076923077,0.6666666666666666,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
204,1,0,0.8885941644562334,0.8461538461538461,0.5555555555555556,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
205,0,0,0.8567639257294429,0.8589743589743589,0.5555555555555556,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
206,1,1,0.8249336870026525,0.8205128205128205,0.4444444444444444,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
207,0,0,0.9124668435013262,0.9615384615384616,0.5555555555555556,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
208,0,0,0.8328912466843502,0.7435897435897436,0.5555555555555556,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
209,0,0,0.8594164456233422,0.8461538461538461,0.6666666666666666,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
210,1,1,0.9098143236074271,0.782051282051282,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
211,1,0,0.8673740053050398,0.7692307692307693,0.5555555555555556,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
212,1,0,0.9045092838196287,0.8589743589743589,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
213,0,0,0.8010610079575596,0.7307692307692307,0.4444444444444444,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
214,1,0,0.8594164456233422,0.8589743589743589,0.3333333333333333,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
215,1,0,0.8567639257294429,0.8076923076923077,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
216,1,0,0.8196286472148541,0.8846153846153846,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
217,1,0,0.9655172413793104,0.8717948717948718,0.4444444444444444,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
218,1,0,0.9840848806366047,0.9230769230769231,0.6666666666666666,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
219,0,0,0.8461538461538461,0.8076923076923077,0.5555555555555556,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220,0,0,0.8594164456233422,0.8589743589743589,0.4444444444444444,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
221,1,0,0.7984084880636604,0.782051282051282,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
